CellID,X_centroid,Y_centroid
24783,3331.603015075377,3790.020100502512
24804,3065.0556872037914,4032.291469194313
24851,3608.650289017341,3803.150289017341
24868,2862.1844660194174,3519.73786407767
24894,2867.10046728972,3561.670560747664
25027,3219.58,3603.646
25148,3514.155619596542,3347.184438040346
25164,3484.4505494505493,3929.514652014652
25180,2942.2304964539007,3700.297872340425
25207,2973.4651493598863,3467.6344238975817
25295,2806.6508620689656,3973.594827586207
25301,3191.576837416481,3286.503340757238
25355,2947.150097465887,3462.2397660818715
25364,2805.350378787879,3557.496212121212
25372,2658.6132596685084,3800.051565377533
25435,2968.0454545454545,3247.0215311004786
25702,2733.269090909091,3883.541818181818
25755,3549.965367965368,3250.961038961039
25822,3576.14,3474.34
25857,2922.282296650718,3608.523923444976
25873,3369.536105032823,3304.1028446389496
25885,3277.670476190476,3993.238095238096
25932,3444.1463414634145,3515.170731707317
25948,2915.405727923628,3577.5608591885443
25955,3024.6789772727275,3666.997159090909
26125,2679.72633744856,3361.1769547325102
26126,2840.6856435643563,3509.042079207921
26401,2602.335329341317,3510.732035928144
26454,3182.952095808383,3023.622754491018
26623,3624.6491935483873,3784.826612903226
26672,3565.9635854341736,3552.655462184874
26838,3437.3817567567567,3831.793918918919
26853,3407.124183006536,3171.199346405229
26870,3131.002132196162,3495.051172707889
26871,3105.2089201877934,4061.323943661972
26879,3429.788461538461,3892.839743589744
26901,3165.195652173913,3173.835144927536
26983,3355.424015009381,3515.3996247654786
26991,3418.6985507246377,3320.0840579710143
27134,2962.802228412256,3349.809192200557
27294,2961.683615819209,3857.107344632768
27551,3314.3545310015897,3802.344992050874
27600,3030.8606557377047,3291.77868852459
27617,3645.435789473684,3299.941052631579
27821,3306.433147632312,3996.299442896936
27878,3333.1176470588234,3535.75462184874
27879,2578.768831168831,3553.475324675325
27884,2771.8630363036305,3335.7986798679867
28069,3489.044554455445,3229.628712871287
28219,3392.024096385542,3020.6454388984507
28250,2639.31045751634,3538.130718954249
28360,3560.968309859155,3341.3380281690143
28389,2932.0,3085.1321428571428
28399,3660.426282051282,3647.38782051282
28429,3105.371527777778,3386.770833333333
28546,3507.2989323843417,3233.4982206405693
28657,3334.5479674796748,3112.539837398374
28900,3180.1754385964914,3263.529239766082
29106,3011.3982142857144,3731.4339285714286
29121,3412.005917159763,3772.215976331361
29149,3017.8278688524592,3206.75956284153
29190,3384.9039408867,3130.448275862069
29223,3466.200729927007,3056.4160583941607
29313,3572.3134796238246,3592.213166144201
29427,3599.4947368421053,3265.3315789473686
29584,3464.953608247423,3469.5798969072166
29747,3170.515738498789,3697.1598062954
29795,3134.2335164835163,3311.8901098901097
29818,2996.0810234541577,3348.590618336887
30065,2999.8615384615387,3328.497435897436
30099,2691.4214711729624,3465.10337972167
30180,2603.822869955157,3588.174887892377
30207,2638.905775075988,3401.61094224924
30388,3159.622009569378,3462.377990430622
30448,3512.2065217391305,3708.481884057971
30515,3223.43666323378,3841.1462409886713
30573,3125.574675324676,3889.688311688312
30723,3153.819182389937,3887.8632075471696
30761,2692.7525987525987,3847.407484407485
30812,3617.085846867749,3563.4199535962875
30842,3682.832298136646,3668.561076604554
30848,3362.654986522912,3792.765498652291
31014,3109.955399061033,3738.650234741784
31058,2989.3155893536123,3884.8783269961978
31125,3057.9026086956524,3293.782608695652
31149,3387.671785028791,3418.013435700576
31335,3134.3028169014083,3942.978873239437
31362,3515.842878120411,3264.107195301028
31407,3654.938914027149,3577.640271493213
31416,3518.496732026144,3689.9640522875816
31473,2801.319290465632,3947.8713968957873
31682,3553.806228373702,3404.918685121107
31707,2951.8584615384616,3098.5938461538462
31735,2947.436936936937,3605.617117117117
31877,3155.0611570247934,2984.269421487604
31890,3260.4153846153845,3333.4215384615386
31905,2901.655241935484,3484.774193548388
31921,2682.4057649667407,3586.631929046563
32011,3170.16228748068,3861.610510046368
32047,2711.757575757576,3764.712918660287
32054,2694.4169014084505,3812.752112676056
32291,2819.910798122066,3540.692488262911
32362,2841.312814070352,3772.459798994975
32395,3098.3676470588234,3905.373949579832
32404,3231.7495682210706,3815.072538860104
32452,2757.4780361757107,3659.625322997416
32598,3233.2255639097743,3727.592105263158
32748,3613.9517241379313,3291.462068965517
32787,3355.9135802469136,3816.259259259259
32813,3643.982142857143,3713.9761904761904
32894,3547.397027600849,3876.469214437367
32974,2911.410891089109,3703.158415841584
33098,2807.6976744186045,3221.219476744186
33239,3037.8489208633096,3760.959232613909
33248,3601.0185185185187,3773.765432098765
33309,2868.554079696394,3319.592030360531
33314,3530.340206185567,3820.9613402061855
33489,3037.842245989305,4043.05614973262
33594,3005.953781512605,3697.8004201680674
33600,3619.5181058495823,3705.3454038997215
33738,2693.876712328767,3392.223091976517
33943,3638.51689860835,3523.789264413519
34030,2840.6880466472303,3737.638483965015
34140,2881.3504043126686,3629.22102425876
34287,2843.158371040724,3219.0889894419306
34288,3258.450248756219,3833.151741293532
34326,3231.3603351955308,4032.918994413408
34377,2989.1936842105265,3934.1705263157896
34426,3458.0726744186045,3367.1642441860463
34475,3335.125448028674,3900.0896057347672
34559,3354.0700483091787,3086.381642512077
34574,2678.0,3336.475195822454
34608,2943.6782786885246,3765.90368852459
34855,3491.3088607594937,3408.253164556962
35040,2855.007575757576,3367.6401515151515
35108,3466.7761904761905,3138.919047619047
35125,3199.5949367088606,3480.5147679324896
35169,3413.553415061296,3022.984238178634
35254,2764.578431372549,3559.5392156862745
35255,3237.239202657808,3618.870431893688
35299,2885.383050847457,3848.193220338983
35428,3630.324324324324,3473.333976833977
35449,3515.4507658643324,3139.347921225383
35552,3140.017167381974,3098.012875536481
35748,3372.242524916944,3543.4551495016613
35814,3509.4221311475408,3311.7950819672133
35945,2990.5346534653463,3195.2706270627064
36155,3485.507070707071,3658.6626262626255
36176,3298.1472868217056,3562.2906976744184
36311,3225.655303030303,3699.545454545456
36436,3042.1890547263683,3592.86815920398
36469,3196.608108108108,4036.310810810811
36476,2964.9861963190183,3414.82208588957
36614,3463.120622568093,3086.9143968871595
36660,3005.9439252336447,3780.228971962617
36664,2637.6777251184835,3354.8862559241707
36802,2786.211764705882,3568.435294117647
36947,3470.392523364486,3524.2383177570096
37268,3250.9082125603863,3421.632850241546
37304,3368.994987468672,3597.491228070176
37587,3063.892794376098,3583.13532513181
37629,3172.278728606357,3954.757946210269
37724,3381.084967320261,3845.124183006536
37844,3587.927083333333,3286.84375
37893,3514.04705882353,3432.266666666667
38061,2918.161572052402,3525.318777292576
38101,2917.8062015503874,3335.9127906976746
38122,3479.037974683544,3189.5949367088606
38228,3223.292682926829,3775.448780487805
38279,2872.689256198348,3973.110743801653
38326,3441.4936305732485,3471.808917197452
38397,3654.064935064935,3349.366883116883
38474,3352.7172413793105,3748.751724137931
38498,2916.592727272727,3141.356363636364
38549,3545.96618357488,3797.130434782609
38585,2701.383606557377,3514.455737704918
38652,3527.6315789473683,3189.312693498452
38746,3612.285067873303,3478.266968325792
39093,3352.3257918552035,3026.257918552036
39118,2956.514335360556,3026.500434404865
39139,2808.1367713004483,3300.067264573991
39157,3096.2841530054643,3764.4207650273215
39390,2928.226720647773,3876.8542510121456
39448,2984.662835249042,3311.5191570881225
39835,2825.7170731707315,3657.5
39890,3185.367924528302,3771.921383647799
39891,3142.4276729559747,3640.751572327044
39965,3267.179047619048,3871.577142857143
40123,2811.828193832599,3482.226138032305
40230,2900.777985074627,3871.397388059701
40356,2968.953237410072,3148.678057553957
40362,3559.8338658146963,3498.731629392971
40382,2946.8367697594504,3183.3951890034364
40478,3195.863829787234,3427.336170212766
40522,3187.222440944882,3731.015748031496
40766,3248.8593406593404,3406.057142857143
40904,2648.379679144385,3341.5454545454545
40929,3257.826007326007,3291.628205128205
40980,3191.068,3234.208
41047,2752.303921568628,3724.720588235294
41278,3593.465181058496,3462.038997214485
41462,3579.0692307692307,3500.3230769230768
41556,2928.0195599022004,3511.088019559902
41579,2963.3698113207547,3885.2490566037736
41666,3114.1357798165136,3688.829357798165
41791,2931.9622093023254,3724.697674418605
41816,3305.3125,3756.421875
41818,3517.3988095238096,3840.556547619048
41912,3629.429223744293,3367.5251141552512
41913,3524.15206185567,3362.262886597938
42013,2725.935550935551,3625.706860706861
42081,2602.527624309392,3562.1049723756905
42208,3014.114914425428,3027.1124694376526
42610,3350.123076923077,3666.878632478632
42642,3399.6754098360657,3549.462295081967
42808,3102.149606299213,3093.834645669291
42848,3000.2727272727275,3540.36192109777
43159,3692.4653465346537,3548.970297029703
43252,3283.168224299065,3500.140186915888
43275,3090.285433070866,3458.3582677165355
43378,3477.9866071428573,3747.629464285714
43423,2810.0858283433136,3751.375249500998
43641,3423.125806451613,3380.1129032258063
43662,2623.115183246073,3566.798429319372
43691,3464.607407407407,3677.407407407408
43763,3327.3717277486912,3733.2696335078535
43807,3464.352739726028,3306.9897260273974
43902,3240.997448979592,3650.293367346939
43969,2895.919047619047,3925.8738095238095
43976,3263.235294117647,3206.5935828877004
43995,3034.861904761905,3190.980952380952
44023,3056.590106007068,3931.544169611308
44133,2839.144927536232,3473.1642512077296
44257,3098.6345029239765,3337.3801169590643
44482,2709.633962264151,3427.103773584906
44553,3433.0490797546013,3425.4171779141107
44653,2765.6494252873563,3379.5689655172414
44804,2919.9165217391305,3314.0191304347827
44994,2911.9966555183946,3730.418060200669
45016,3453.646408839779,3032.707182320442
45087,3080.160194174757,3517.621359223301
45167,3654.5028901734095,3473.893063583815
45227,3066.194117647058,3416.970588235294
45329,2902.1129032258063,3835.741935483871
45360,3164.123260437376,3750.882703777336
45700,2573.864705882353,3477.5529411764705
45847,3206.290625,3573.646875
45851,3303.160942100098,3218.574092247301
46127,2873.388400702988,3884.65553602812
46134,3668.3898305084745,3683.101694915254
46621,2929.3527054108217,3857.178356713426
46723,2969.058631921824,3066.973941368078
46831,3595.0561151079137,3678.566906474821
46844,3493.340579710145,3781.514492753623
46895,2961.865296803653,2997.6301369863013
47062,3337.950226244344,3682.533936651584
47085,3285.4473684210525,2961.0665634674924
47267,3119.590604026845,2948.2063758389263
47285,2589.25,3587.8928571428573
47411,3525.6348684210525,3446.3815789473683
47439,3211.8636363636365,4020.695454545455
47454,2989.634146341464,3976.232520325203
47535,2691.662251655629,3274.728476821192
47552,3426.076759061834,3537.505330490405
47561,3452.1855855855856,3413.243243243244
47574,3494.5416666666665,3202.2731481481483
47633,2942.6864988558355,3055.533180778032
47668,3371.2421465968587,3993.143979057592
47900,2920.48231511254,3837.996784565916
47931,3589.625,3435.372159090909
48292,3036.8631029986964,4071.732724902216
48464,3190.9457831325303,3855.373493975904
48489,3228.79761904762,4066.8511904761904
48663,3453.817578772803,3961.538971807629
48668,3370.551401869159,3110.07476635514
48689,2930.993421052632,3480.2565789473683
48755,3176.846153846154,3440.9965034965035
48870,3224.118320610687,3233.1984732824426
48914,3184.481927710844,3202.2289156626507
48951,3217.2865497076023,3043.672514619884
48994,3052.6521739130435,3143.086956521739
49037,3088.059756097561,3019.542682926829
49092,3064.560906515581,3185.124645892351
49121,3128.0057142857145,3081.2914285714287
49180,3520.630303030303,3498.981818181818
49248,3079.0143884892086,3539.0647482014388
49390,2857.794736842105,3335.1631578947367
49557,2849.44262295082,3496.9918032786886
49719,2976.2085235920854,3267.751902587519
49922,2839.8085501858736,3549.273234200743
50368,3628.938679245283,3599.5188679245284
50397,3269.2727272727275,4046.748663101604
50399,2625.6939655172414,3754.913793103448
50421,3492.4755244755243,3750.867132867133
