CellID,X_centroid,Y_centroid
61056,5307.290155440414,4985.621761658031
61091,5318.602150537635,5670.037634408603
61269,5301.186991869919,4973.626016260163
61369,5473.0204081632655,5073.61224489796
61371,5689.75,5373.455357142857
61415,5123.427350427351,5174.333333333333
61460,5442.585106382979,4982.43085106383
61549,5767.880769230769,5476.842307692307
61784,5550.797202797203,4911.048951048952
61804,5559.761904761905,5320.595238095239
61812,5155.666666666667,5209.352380952381
61816,5410.22009569378,5054.301435406698
62007,5375.274853801169,5566.210526315789
62018,5317.445454545455,4979.272727272727
62046,5186.285714285715,5144.111801242236
62135,5246.809954751131,5482.420814479638
62244,5275.476190476191,4982.803571428572
62416,5432.672839506173,5550.70987654321
62519,5314.16049382716,5172.283950617284
62552,5547.261904761905,5230.6984126984125
62577,5502.50505050505,5635.686868686868
62631,5249.100961538462,5082.495192307692
62743,5062.595628415301,5204.136612021858
62781,5211.401408450704,5409.345070422535
62886,5679.222222222223,5349.50462962963
62986,5720.045714285714,5539.925714285714
62987,5572.896174863388,5328.049180327869
63111,5474.163934426229,5306.426229508197
63118,5337.396551724138,5265.396551724138
63133,5177.793103448276,5158.025862068966
63174,5146.8893129771,5573.68320610687
63205,5268.641025641025,5566.166666666667
63272,5171.359154929577,5202.9647887323945
63279,5628.031007751938,5501.627906976744
63405,5084.509433962264,5373.325471698113
63447,5568.127516778523,5239.020134228188
63475,5286.4229390681,5460.734767025089
63591,5412.5328947368425,5503.105263157895
63668,5544.427860696517,4961.726368159204
63689,5731.326530612245,5380.451895043731
63691,5398.181818181818,5399.827272727272
63705,5442.489130434783,5162.548913043478
63707,5256.264705882353,5181.076470588236
63710,5826.662337662337,5210.467532467533
63715,5145.575342465753,5015.130136986301
63761,5385.251700680272,5020.741496598639
63772,5516.542056074766,5222.738317757009
63846,5412.50462962963,4924.694444444444
63936,5345.773809523809,5328.041666666667
63946,5128.566563467492,5501.6377708978325
63965,5326.661764705882,5513.838235294118
63977,5105.33023255814,5494.818604651163
64062,5046.035789473684,5166.995789473684
64122,5548.3,5604.473333333333
64144,5301.207692307692,5145.653846153846
64171,5262.562211981567,5433.668202764977
64187,5834.255952380952,5250.303571428572
64196,5148.376623376624,5151.69696969697
64232,5712.164444444445,5153.395555555556
64247,5692.241228070176,5161.517543859649
64268,5645.772093023255,4989.739534883721
64350,5280.931818181818,5060.363636363636
64476,5568.111111111111,5087.493055555556
64721,5613.255725190839,5646.381679389313
64729,5355.114186851211,5596.622837370242
64744,5179.534653465346,4984.712871287129
64752,5174.561224489796,5403.755102040816
64820,5096.575581395349,5474.988372093023
64865,5711.317757009346,5462.976635514019
64883,5531.108527131783,5066.503875968992
64929,5808.371165644172,5381.944785276074
65052,5526.494252873563,5348.16091954023
65279,5162.609195402299,5354.781609195402
65345,5456.567901234568,5168.641975308642
65403,5498.590909090909,5677.363636363636
65486,5215.961038961039,5270.549783549784
65494,5310.28813559322,5269.412429378531
65510,5175.213333333333,5174.82
65517,5276.803571428572,5374.866071428572
65568,5359.260869565217,5161.837944664032
65594,5543.96138996139,5019.200772200772
65637,5188.358288770053,5532.336898395722
65694,5275.058064516129,5286.232258064516
65853,5379.148514851485,5226.990099009901
65855,5500.89898989899,5272.787878787879
65946,5581.378531073447,5201.107344632768
65976,5273.028368794327,4931.50354609929
66236,5648.798507462687,5476.44776119403
66257,5350.89417989418,5541.21164021164
66258,5709.766055045871,5555.48623853211
66376,5187.438596491228,5407.80701754386
66491,5281.385057471264,5633.80459770115
66517,5297.171974522293,5481.859872611465
66543,5572.663934426229,5151.204918032787
66548,5558.747826086957,5124.817391304347
66651,5675.081081081081,5031.369369369369
66687,5061.934959349594,5224.357723577235
66688,5137.447916666667,5323.84375
66704,5422.247058823529,5552.505882352942
66716,5023.80198019802,5393.658415841584
66771,5358.204918032787,5327.516393442623
66778,5649.344,5430.010666666667
66784,5735.242774566474,5477.994219653179
66901,5493.758474576272,5102.6483050847455
67041,5697.176744186047,5081.776744186047
67071,5695.747508305648,5415.983388704319
67077,5376.0317460317465,5135.238095238095
67100,5432.808139534884,4991.837209302325
67159,5191.417475728155,5211.0873786407765
67174,5437.825966850829,4912.613259668508
67266,5229.89898989899,5330.959595959596
67272,5433.589743589743,5304.051282051282
67321,5624.648148148148,4985.611111111111
67326,5347.635135135135,5186.540540540541
67455,5603.0822784810125,5264.677215189873
67493,5626.700680272109,5175.680272108843
67590,5173.0875,5098.7
67591,5673.897106109324,5157.604501607717
67728,5011.061643835616,5278.369863013699
67744,5425.489795918367,4929.448979591837
67869,5605.574468085107,5243.517730496454
68034,5550.973782771535,5384.213483146067
68060,5426.475206611571,5647.466942148761
68129,5477.085714285714,5146.142857142857
68160,5348.733333333334,5502.093333333333
68268,5651.533923303835,5407.0147492625365
