phenotype,FinalPhenotype,CellID,unique_cellid,X_centroid,Y_centroid
endothelial cells,Endothelial,180261.0,F81P1_180261,31208.7283950617,48129.7572016461
CD4+ T cells,CD4+ T cells,180381.0,F81P1_180381,30940.0036101083,48212.5631768953
endothelial cells,Endothelial,180404.0,F81P1_180404,31052.2190669371,47498.3468559838
endothelial cells,Endothelial,180584.0,F81P1_180584,30807.9435897436,47869.8871794872
endothelial cells,Endothelial,180692.0,F81P1_180692,32846.8924050633,48694.9936708861
CD4+ T cells,CD4+ T cells,180902.0,F81P1_180902,29269.0779220779,48297.0844155844
stromal cells,Stromal,180939.0,F81P1_180939,32021.9789473684,48271.1684210526
memory CD4+ T cells,Regulatory T cells,181367.0,F81P1_181367,29186.3254237288,48517.5186440678
memory CD8+ T cells,Effector CD8+ T cells,181377.0,F81P1_181377,33000.6,48614.53
M2 macrophages,M2 macrophages,181393.0,F81P1_181393,32030.2900763359,47958.679389313
endothelial cells,Endothelial,181462.0,F81P1_181462,29843.5254237288,48119.9293785311
stromal cells,Stromal,181633.0,F81P1_181633,31394.7478632479,47931.4188034188
regulatory T cells,Regulatory T cells,181780.0,F81P1_181780,30468.7404580153,48141.9083969466
stromal cells,Stromal,181874.0,F81P1_181874,32268.749034749,47945.1274131274
memory CD4+ T cells,Regulatory T cells,181929.0,F81P1_181929,30725.9024390244,48218.1463414634
stromal cells,Stromal,181986.0,F81P1_181986,29544.9301470588,48565.0588235294
endothelial cells,Endothelial,182244.0,F81P1_182244,29799.3416666667,47778.7083333333
endothelial cells,Endothelial,182325.0,F81P1_182325,31282.4448160535,48476.1772575251
endothelial cells,Endothelial,182972.0,F81P1_182972,30229.8625429553,47957.7491408935
endothelial cells,Endothelial,183008.0,F81P1_183008,29030.9464882943,48146.2608695652
stromal cells,Stromal,183112.0,F81P1_183112,31036.3473684211,48744.8568421053
stromal cells,Stromal,183169.0,F81P1_183169,33325.246835443,47316.5189873418
endothelial cells,Endothelial,184212.0,F81P1_184212,31765.9964788732,47661.838028169
endothelial cells,Endothelial,184225.0,F81P1_184225,32858.5579937304,48742.7398119122
CD4+ T cells,CD4+ T cells,184270.0,F81P1_184270,30513.7024793388,48226.5041322314
stromal cells,Stromal,184957.0,F81P1_184957,31124.1168831169,48701.9805194805
memory CD8+ T cells,Effector CD8+ T cells,184976.0,F81P1_184976,30892.1807909605,48412.4350282486
endothelial cells,Endothelial,185228.0,F81P1_185228,29409.7747035573,48028.814229249
endothelial cells,Endothelial,185391.0,F81P1_185391,32135.9236363636,47663.4545454545
endothelial cells,Endothelial,185404.0,F81P1_185404,29332.527027027,48369.8682432432
effector CD8+ T cells,Effector CD8+ T cells,185548.0,F81P1_185548,30362.5960264901,48517.7086092715
M2 macrophages,M2 macrophages,185692.0,F81P1_185692,30909.9555555556,48707.6407407407
stromal cells,Stromal,185776.0,F81P1_185776,30731.2927536232,47876.5072463768
memory CD8+ T cells,Effector CD8+ T cells,185912.0,F81P1_185912,31093.6657608696,48408.8233695652
endothelial cells,Endothelial,186047.0,F81P1_186047,31974.8157181572,47756.6287262873
CD4+ T cells,CD4+ T cells,186475.0,F81P1_186475,33034.3265306123,47809.0408163265
stromal cells,Stromal,186737.0,F81P1_186737,29879.2527472527,48261.021978022
endothelial cells,Endothelial,186806.0,F81P1_186806,30208.8906752412,48650.6655948553
memory CD8+ T cells,Effector CD8+ T cells,187417.0,F81P1_187417,30864.5226337449,48565.6543209877
endothelial cells,Endothelial,187546.0,F81P1_187546,32192.1137026239,47790.6268221574
CD4+ T cells,CD4+ T cells,187584.0,F81P1_187584,31794.53125,48230.0833333333
endothelial cells,Endothelial,188051.0,F81P1_188051,28581.0627615063,48767.589958159
stromal cells,Stromal,188089.0,F81P1_188089,29698.1034482759,48333.1034482759
memory CD4+ T cells,Regulatory T cells,188198.0,F81P1_188198,32289.990990991,47902.2702702703
dendritic cells,Dendritic cells,188277.0,F81P1_188277,31782.8542274053,48262.7201166181
CD4+ T cells,CD4+ T cells,188559.0,F81P1_188559,33066.564516129,48753.7451612903
effector CD8+ T cells,Effector CD8+ T cells,188561.0,F81P1_188561,31322.1081081081,48273.3063063063
stromal cells,Stromal,188693.0,F81P1_188693,29828.8838174274,48275.1286307054
stromal cells,Stromal,188847.0,F81P1_188847,29405.095959596,48744.9873737374
endothelial cells,Endothelial,188859.0,F81P1_188859,30414.4098360656,47787.9508196721
endothelial cells,Endothelial,188894.0,F81P1_188894,29387.3179487179,48065.0205128205
CD4+ T cells,CD4+ T cells,189051.0,F81P1_189051,30962.3375796178,47811.9426751592
memory CD8+ T cells,Effector CD8+ T cells,189100.0,F81P1_189100,30985.5824742268,48598.9072164948
memory CD4+ T cells,Regulatory T cells,189151.0,F81P1_189151,30877.731277533,48301.1585903084
endothelial cells,Endothelial,189175.0,F81P1_189175,31930.2162162162,48011.7117117117
CD4+ T cells,CD4+ T cells,189334.0,F81P1_189334,31732.9565217391,48176.4608695652
memory CD4+ T cells,Regulatory T cells,189411.0,F81P1_189411,31223.1826086957,47896.6347826087
regulatory T cells,Regulatory T cells,189453.0,F81P1_189453,32086.5637254902,47993.6078431373
endothelial cells,Endothelial,189724.0,F81P1_189724,31669.2118959108,47867.3940520446
effector CD8+ T cells,Effector CD8+ T cells,189751.0,F81P1_189751,30263.6614583333,48070.125
CD4+ T cells,CD4+ T cells,189760.0,F81P1_189760,31218.6547619048,48019.4285714286
memory CD8+ T cells,Effector CD8+ T cells,190058.0,F81P1_190058,32234.8655913979,48358.8709677419
stromal cells,Stromal,190416.0,F81P1_190416,32477.5776173285,48358.5270758123
CD4+ T cells,CD4+ T cells,190794.0,F81P1_190794,32972.1714285714,48659.6571428571
CD4+ T cells,CD4+ T cells,190801.0,F81P1_190801,30177.2951807229,48228.5903614458
stromal cells,Stromal,190929.0,F81P1_190929,30333.2888283379,47818.0081743869
CD4+ T cells,CD4+ T cells,191018.0,F81P1_191018,30950.5968586387,48470.7853403141
endothelial cells,Endothelial,191297.0,F81P1_191297,33318.3653846154,47919.7115384615
memory CD4+ T cells,Regulatory T cells,191438.0,F81P1_191438,31710.6450381679,48170.0229007634
endothelial cells,Endothelial,191716.0,F81P1_191716,31734.5798816568,48362.9171597633
CD4+ T cells,CD4+ T cells,191747.0,F81P1_191747,30403.0049504951,48247.8613861386
endothelial cells,Endothelial,191797.0,F81P1_191797,30059.6133333333,47675.58
CD4+ T cells,CD4+ T cells,191800.0,F81P1_191800,32032.8625730994,47526.5760233918
memory CD8+ T cells,Effector CD8+ T cells,192025.0,F81P1_192025,30865.1764705882,48667.9204152249
endothelial cells,Endothelial,192091.0,F81P1_192091,31484.7601156069,47365.485549133
memory CD8+ T cells,Effector CD8+ T cells,192227.0,F81P1_192227,29279.9901639344,48528.5016393443
stromal cells,Stromal,192375.0,F81P1_192375,30708.0724637681,47950.7391304348
CD4+ T cells,CD4+ T cells,192692.0,F81P1_192692,33016.0640394089,47677.3251231527
endothelial cells,Endothelial,193188.0,F81P1_193188,30390.5227272727,47641.9801136364
stromal cells,Stromal,193351.0,F81P1_193351,32778.2685185185,48501.7268518519
endothelial cells,Endothelial,193463.0,F81P1_193463,30565.1923076923,48003.1818181818
memory CD4+ T cells,Regulatory T cells,193929.0,F81P1_193929,32874.4356846473,48541.867219917
stromal cells,Stromal,194036.0,F81P1_194036,30302.9127516779,47641.4429530201
endothelial cells,Endothelial,194300.0,F81P1_194300,29259.4657039711,48094.3971119134
effector CD8+ T cells,Effector CD8+ T cells,194448.0,F81P1_194448,31697.3794642857,48278.0044642857
CD4+ T cells,CD4+ T cells,194502.0,F81P1_194502,30148.1967213115,48461.2295081967
endothelial cells,Endothelial,194513.0,F81P1_194513,31961.3125,48044.484375
endothelial cells,Endothelial,194755.0,F81P1_194755,29510.2222222222,48606.9064327485
endothelial cells,Endothelial,194801.0,F81P1_194801,33024.8695652174,48506.75
endothelial cells,Endothelial,194899.0,F81P1_194899,28778.632231405,48418.0950413223
CD4+ T cells,CD4+ T cells,194904.0,F81P1_194904,32698.8504672897,48677.4485981308
endothelial cells,Endothelial,195462.0,F81P1_195462,32163.5542168675,47775.3253012048
CD4+ T cells,CD4+ T cells,195735.0,F81P1_195735,30848.109540636,48203.1978798587
M2 macrophages,M2 macrophages,195832.0,F81P1_195832,32038.1535947712,47974.3562091503
CD4+ T cells,CD4+ T cells,196021.0,F81P1_196021,31595.9204545455,48191.7954545455
stromal cells,Stromal,196080.0,F81P1_196080,29465.2793296089,48077.6759776536
memory CD8+ T cells,Effector CD8+ T cells,196652.0,F81P1_196652,31120.2851851852,48342.1777777778
stromal cells,Stromal,197008.0,F81P1_197008,32982.85,48374.0181818182
CD4+ T cells,CD4+ T cells,197279.0,F81P1_197279,30903.7134146341,48102.2317073171
regulatory T cells,Regulatory T cells,197367.0,F81P1_197367,30091.1813186813,48710.9175824176
endothelial cells,Endothelial,197401.0,F81P1_197401,30948.9507389163,48550.6896551724
stromal cells,Stromal,197698.0,F81P1_197698,31380.7914893617,48437.8340425532
CD4+ T cells,CD4+ T cells,198118.0,F81P1_198118,33174.7255813953,48579.9302325581
memory CD4+ T cells,Regulatory T cells,198134.0,F81P1_198134,31217.4382716049,48590.6728395062
endothelial cells,Endothelial,198223.0,F81P1_198223,31238.8588235294,48146.1607843137
endothelial cells,Endothelial,198668.0,F81P1_198668,31298.1777108434,48503.4548192771
stromal cells,Stromal,198878.0,F81P1_198878,30240.826446281,48469.6115702479
endothelial cells,Endothelial,199534.0,F81P1_199534,30896.6933333333,47731.1466666667
endothelial cells,Endothelial,199558.0,F81P1_199558,29965.5288461538,48691.1923076923
M2 macrophages,M2 macrophages,199659.0,F81P1_199659,30743.4890510949,48098.0729927007
B cells,B cells,199772.0,F81P1_199772,31196.1412300683,48499.6902050114
stromal cells,Stromal,199951.0,F81P1_199951,30263.8884892086,48618.6366906475
endothelial cells,Endothelial,200000.0,F81P1_200000,33063.35,48056.60625
endothelial cells,Endothelial,200085.0,F81P1_200085,31315.2857142857,48525.4534161491
effector CD8+ T cells,Effector CD8+ T cells,200747.0,F81P1_200747,32939.8362831858,48714.0132743363
endothelial cells,Endothelial,200833.0,F81P1_200833,31250.1386430678,47622.9911504425
memory CD8+ T cells,Effector CD8+ T cells,200918.0,F81P1_200918,33060.492248062,48707.019379845
endothelial cells,Endothelial,201270.0,F81P1_201270,29421.3818181818,48038.4393939394
CD4+ T cells,CD4+ T cells,201324.0,F81P1_201324,32209.4521072797,48349.5977011494
stromal cells,Stromal,201336.0,F81P1_201336,30839.2348993289,47745.033557047
effector CD8+ T cells,Effector CD8+ T cells,201590.0,F81P1_201590,33015.8498023715,48619.5019762846
effector CD8+ T cells,Effector CD8+ T cells,201660.0,F81P1_201660,29796.8712871287,48384.7722772277
effector CD8+ T cells,Effector CD8+ T cells,201676.0,F81P1_201676,31318.6984126984,48413.9444444444
stromal cells,Stromal,201712.0,F81P1_201712,30338.9621621622,48555.7837837838
CD4+ T cells,CD4+ T cells,201805.0,F81P1_201805,33248.7391304348,47825.7695652174
memory CD8+ T cells,Effector CD8+ T cells,201841.0,F81P1_201841,31050.3639705882,48428.7720588235
endothelial cells,Endothelial,202023.0,F81P1_202023,30526.3832335329,47562.5808383234
endothelial cells,Endothelial,202104.0,F81P1_202104,31138.0588235294,47516.2235294118
memory CD8+ T cells,Effector CD8+ T cells,202330.0,F81P1_202330,30851.2756598241,48596.9794721408
endothelial cells,Endothelial,202650.0,F81P1_202650,31330.4475308642,47597.7561728395
stromal cells,Stromal,202805.0,F81P1_202805,33167.1923076923,47655.4807692308
endothelial cells,Endothelial,202857.0,F81P1_202857,33331.5369978858,47261.1839323467
stromal cells,Stromal,203265.0,F81P1_203265,32030.1153846154,47855.6442307692
CD4+ T cells,CD4+ T cells,203358.0,F81P1_203358,32861.0353982301,48598.1769911504
stromal cells,Stromal,203456.0,F81P1_203456,29287.4797979798,48620.4191919192
memory CD4+ T cells,Regulatory T cells,203631.0,F81P1_203631,30998.0536585366,48463.2487804878
stromal cells,Stromal,203724.0,F81P1_203724,31250.0615384615,48007.2769230769
CD4+ T cells,CD4+ T cells,203807.0,F81P1_203807,29498.0833333333,48268.4047619048
endothelial cells,Endothelial,204035.0,F81P1_204035,30206.3805970149,48621.3470149254
stromal cells,Stromal,204070.0,F81P1_204070,30378.473015873,48165.6285714286
endothelial cells,Endothelial,204185.0,F81P1_204185,30732.0853658537,48083.9024390244
M2 macrophages,M2 macrophages,204405.0,F81P1_204405,32350.8273381295,48534.5467625899
endothelial cells,Endothelial,204711.0,F81P1_204711,29386.2443438914,48079.6561085973
memory CD4+ T cells,Regulatory T cells,205184.0,F81P1_205184,33358.3015873016,48503.9047619048
CD4+ T cells,CD4+ T cells,205699.0,F81P1_205699,32527.5287958115,47733.387434555
stromal cells,Stromal,205816.0,F81P1_205816,32127.5175438597,47512.8421052632
stromal cells,Stromal,206144.0,F81P1_206144,31094.879093199,48705.1385390428
endothelial cells,Endothelial,206413.0,F81P1_206413,30162.9878787879,48600.2484848485
stromal cells,Stromal,206466.0,F81P1_206466,32913.9345454546,48158.4145454545
regulatory T cells,Regulatory T cells,206860.0,F81P1_206860,31129.4957983193,48558.4761904762
stromal cells,Stromal,207302.0,F81P1_207302,31784.1071428571,48068.619047619
CD4+ T cells,CD4+ T cells,207580.0,F81P1_207580,32901.0132450331,48536.9668874172
stromal cells,Stromal,208074.0,F81P1_208074,30559.5681818182,48102.5795454545
CD4+ T cells,CD4+ T cells,208136.0,F81P1_208136,31512.849187935,48423.3874709977
memory CD4+ T cells,Regulatory T cells,208590.0,F81P1_208590,33056.9626168224,47869.0934579439
endothelial cells,Endothelial,208653.0,F81P1_208653,30222.6464646465,48646.8535353535
stromal cells,Stromal,208714.0,F81P1_208714,29616.7361111111,48475.8263888889
M2 macrophages,M2 macrophages,209050.0,F81P1_209050,31219.61003861,48471.972972973
stromal cells,Stromal,209131.0,F81P1_209131,31443.984063745,47414.4342629482
CD4+ T cells,CD4+ T cells,209134.0,F81P1_209134,31469.7722772277,48272.5198019802
CD4+ T cells,CD4+ T cells,209590.0,F81P1_209590,29778.76,47896.152
stromal cells,Stromal,209679.0,F81P1_209679,32648.4015748032,47580.4566929134
endothelial cells,Endothelial,209940.0,F81P1_209940,31885.7216494845,47321.3161512028
endothelial cells,Endothelial,210134.0,F81P1_210134,32113.3027888446,48321.2310756972
endothelial cells,Endothelial,210301.0,F81P1_210301,31580.062992126,47321.031496063
endothelial cells,Endothelial,210576.0,F81P1_210576,31685.393442623,47997.893442623
B cells,B cells,210734.0,F81P1_210734,31164.7978142077,48622.3989071038
B cells,B cells,211001.0,F81P1_211001,31158.9642857143,48638.0595238095
stromal cells,Stromal,211005.0,F81P1_211005,30369.0510638298,47989.3404255319
CD4+ T cells,CD4+ T cells,211065.0,F81P1_211065,29725.8990825688,48552.4770642202
CD4+ T cells,CD4+ T cells,211142.0,F81P1_211142,31157.1262135922,48053.6375404531
stromal cells,Stromal,211157.0,F81P1_211157,29440.9230769231,48093.3557692308
memory CD4+ T cells,Regulatory T cells,211522.0,F81P1_211522,31326.5816326531,48331.2346938776
NK,NK,211725.0,F81P1_211725,29401.0373333333,48661.3946666667
endothelial cells,Endothelial,211904.0,F81P1_211904,31655.5419847328,48689.5648854962
effector CD8+ T cells,Effector CD8+ T cells,212154.0,F81P1_212154,31612.5648148148,48021.3796296296
stromal cells,Stromal,212205.0,F81P1_212205,29169.7402597403,48458.025974026
memory CD4+ T cells,Regulatory T cells,212842.0,F81P1_212842,30840.9685863874,48009.2827225131
CD4+ T cells,CD4+ T cells,213206.0,F81P1_213206,32377.296,48484.992
M1/M0 macrophages,M1/M0 macrophages,213417.0,F81P1_213417,31869.3461538462,47869.9230769231
effector CD8+ T cells,Effector CD8+ T cells,213684.0,F81P1_213684,31367.2554744526,47567.0620437956
endothelial cells,Endothelial,213691.0,F81P1_213691,29699.5085714286,48753.8571428571
endothelial cells,Endothelial,213927.0,F81P1_213927,31964.1359649123,47903.6798245614
CD4+ T cells,CD4+ T cells,213959.0,F81P1_213959,29817.0,48548.1333333333
stromal cells,Stromal,214370.0,F81P1_214370,28615.8502202643,48759.7533039648
memory CD4+ T cells,Regulatory T cells,214396.0,F81P1_214396,29550.56875,48181.925
stromal cells,Stromal,214575.0,F81P1_214575,29558.5909090909,48387.2532467533
memory CD4+ T cells,Regulatory T cells,214606.0,F81P1_214606,32404.024691358,48495.0987654321
CD4+ T cells,CD4+ T cells,215043.0,F81P1_215043,31075.2941176471,47938.6941176471
memory CD8+ T cells,Effector CD8+ T cells,215059.0,F81P1_215059,33146.3834586466,47521.3082706767
endothelial cells,Endothelial,215229.0,F81P1_215229,32627.6818181818,47678.7171717172
stromal cells,Stromal,215270.0,F81P1_215270,28990.822147651,48602.6342281879
stromal cells,Stromal,215603.0,F81P1_215603,28803.5432432432,48365.8513513514
memory CD4+ T cells,Regulatory T cells,215629.0,F81P1_215629,30875.6960784314,48601.2843137255
stromal cells,Stromal,215731.0,F81P1_215731,31274.9736842105,47551.6447368421
endothelial cells,Endothelial,216176.0,F81P1_216176,31623.4320652174,48758.5516304348
CD4+ T cells,CD4+ T cells,216240.0,F81P1_216240,29286.2555555556,48085.9711111111
endothelial cells,Endothelial,216283.0,F81P1_216283,33158.7988505747,47777.5977011494
memory CD4+ T cells,Regulatory T cells,216407.0,F81P1_216407,31922.8527131783,47575.4728682171
effector CD8+ T cells,Effector CD8+ T cells,216448.0,F81P1_216448,33149.7454545455,48575.3878787879
CD4+ T cells,CD4+ T cells,216710.0,F81P1_216710,32338.1184210526,47805.2763157895
endothelial cells,Endothelial,217152.0,F81P1_217152,33270.6071428571,48391.1785714286
effector CD8+ T cells,Effector CD8+ T cells,217170.0,F81P1_217170,30903.9253731343,48549.2985074627
stromal cells,Stromal,217221.0,F81P1_217221,32448.8868421053,48331.7078947368
endothelial cells,Endothelial,217520.0,F81P1_217520,29388.5149253731,48045.4850746269
CD4+ T cells,CD4+ T cells,217944.0,F81P1_217944,30940.965034965,48745.3706293706
stromal cells,Stromal,218388.0,F81P1_218388,31931.0434782609,47871.8814229249
stromal cells,Stromal,218479.0,F81P1_218479,29457.525974026,47906.974025974
stromal cells,Stromal,218532.0,F81P1_218532,29934.4934036939,48755.7704485488
stromal cells,Stromal,218636.0,F81P1_218636,29612.0423452769,48664.2377850163
memory CD4+ T cells,Regulatory T cells,218758.0,F81P1_218758,28638.5928143713,48636.125748503
CD4+ T cells,CD4+ T cells,218772.0,F81P1_218772,29317.3349753695,48499.3399014778
stromal cells,Stromal,219105.0,F81P1_219105,31578.5678571429,47780.4214285714
CD4+ T cells,CD4+ T cells,219151.0,F81P1_219151,29936.6340694006,47935.9211356467
M1/M0 macrophages,M1/M0 macrophages,219636.0,F81P1_219636,32893.0769230769,48741.3782051282
endothelial cells,Endothelial,220222.0,F81P1_220222,32146.9329073482,48087.7763578275
stromal cells,Stromal,220336.0,F81P1_220336,31640.0773809524,47734.2797619048
endothelial cells,Endothelial,220432.0,F81P1_220432,31917.1126760563,47411.0281690141
stromal cells,Stromal,220441.0,F81P1_220441,29457.9829931973,48196.9081632653
CD4+ T cells,CD4+ T cells,220492.0,F81P1_220492,32060.8291139241,47958.9240506329
endothelial cells,Endothelial,220643.0,F81P1_220643,33270.8478873239,48488.0197183099
endothelial cells,Endothelial,221038.0,F81P1_221038,31623.87,47650.145
endothelial cells,Endothelial,221134.0,F81P1_221134,32103.4829545455,48024.6136363636
CD4+ T cells,CD4+ T cells,221878.0,F81P1_221878,30240.8,48143.7523809524
CD4+ T cells,CD4+ T cells,221949.0,F81P1_221949,30001.3969465649,48218.0992366412
M2 macrophages,M2 macrophages,222844.0,F81P1_222844,30159.9367088608,48373.3670886076
effector CD8+ T cells,Effector CD8+ T cells,222927.0,F81P1_222927,33303.5555555556,48179.3412698413
CD4+ T cells,CD4+ T cells,224384.0,F81P1_224384,33068.4106728538,48556.5220417633
effector CD8+ T cells,Effector CD8+ T cells,225031.0,F81P1_225031,30192.0212765957,48211.6028368794
CD4+ T cells,CD4+ T cells,225173.0,F81P1_225173,30418.7752808989,47777.7359550562
M2 macrophages,M2 macrophages,225370.0,F81P1_225370,33163.9539951574,47809.1622276029
endothelial cells,Endothelial,225390.0,F81P1_225390,29539.5909090909,48140.4272727273
CD4+ T cells,CD4+ T cells,225697.0,F81P1_225697,32979.9493670886,48114.1455696203
endothelial cells,Endothelial,226503.0,F81P1_226503,31952.6336898396,48317.8422459893
M1/M0 macrophages,M1/M0 macrophages,226534.0,F81P1_226534,31373.7582938389,48448.5260663507
memory CD4+ T cells,Regulatory T cells,226918.0,F81P1_226918,31010.7901639344,48583.3967213115
memory CD4+ T cells,Regulatory T cells,227334.0,F81P1_227334,31135.2566037736,48727.2037735849
stromal cells,Stromal,227450.0,F81P1_227450,29014.2854442344,48299.9905482042
endothelial cells,Endothelial,227496.0,F81P1_227496,29451.7722222222,48706.1222222222
memory CD8+ T cells,Effector CD8+ T cells,227928.0,F81P1_227928,30839.987654321,48475.2098765432
endothelial cells,Endothelial,228163.0,F81P1_228163,31629.2435897436,48694.8685897436
memory CD8+ T cells,Effector CD8+ T cells,228195.0,F81P1_228195,32647.7777777778,48602.7
M1/M0 macrophages,M1/M0 macrophages,228223.0,F81P1_228223,31636.2470238095,48739.4672619048
endothelial cells,Endothelial,228477.0,F81P1_228477,33306.1096774194,47924.7612903226
memory CD8+ T cells,Effector CD8+ T cells,228687.0,F81P1_228687,30999.5590551181,48629.2677165354
CD4+ T cells,CD4+ T cells,229336.0,F81P1_229336,33035.5838509317,47890.3291925466
endothelial cells,Endothelial,229422.0,F81P1_229422,31660.5932835821,48568.2947761194
CD4+ T cells,CD4+ T cells,229888.0,F81P1_229888,29928.17,48322.68
CD4+ T cells,CD4+ T cells,229998.0,F81P1_229998,31549.0291262136,47923.1165048544
memory CD4+ T cells,Regulatory T cells,230995.0,F81P1_230995,32014.4425531915,48319.1404255319
memory CD8+ T cells,Effector CD8+ T cells,231292.0,F81P1_231292,31002.35,48419.4875
stromal cells,Stromal,232057.0,F81P1_232057,28946.4919354839,48764.6612903226
stromal cells,Stromal,232379.0,F81P1_232379,32689.7297297297,48334.5945945946
effector CD8+ T cells,Effector CD8+ T cells,233674.0,F81P1_233674,30187.4666666667,48737.0190476191
endothelial cells,Endothelial,233680.0,F81P1_233680,30744.5526315789,48082.6403508772
stromal cells,Stromal,234722.0,F81P1_234722,32034.6294117647,47667.3705882353
stromal cells,Stromal,235186.0,F81P1_235186,30470.6428571429,48002.0476190476
endothelial cells,Endothelial,235218.0,F81P1_235218,32520.183908046,47867.5632183908
stromal cells,Stromal,235243.0,F81P1_235243,29728.2777777778,48278.9722222222
stromal cells,Stromal,235281.0,F81P1_235281,32579.4242424242,48336.8232323232
endothelial cells,Endothelial,235486.0,F81P1_235486,30434.6210526316,48082.1789473684
endothelial cells,Endothelial,235841.0,F81P1_235841,29820.3089430894,48053.162601626
CD4+ T cells,CD4+ T cells,236004.0,F81P1_236004,31601.5927835052,48674.206185567
memory CD4+ T cells,Regulatory T cells,236355.0,F81P1_236355,33180.4906542056,48450.8551401869
endothelial cells,Endothelial,236395.0,F81P1_236395,31598.3868613139,48342.4525547445
stromal cells,Stromal,236464.0,F81P1_236464,31920.2967741936,48080.5483870968
stromal cells,Stromal,236821.0,F81P1_236821,32400.4890510949,48226.9343065694
M1/M0 macrophages,M1/M0 macrophages,236990.0,F81P1_236990,32904.1655629139,48734.4503311258
CD4+ T cells,CD4+ T cells,237456.0,F81P1_237456,29512.6653225806,48766.7338709677
stromal cells,Stromal,237620.0,F81P1_237620,31092.0654761905,48429.0654761905
effector CD8+ T cells,Effector CD8+ T cells,238033.0,F81P1_238033,30591.2626728111,48570.7511520737
memory CD4+ T cells,Regulatory T cells,238552.0,F81P1_238552,31270.0546075085,48202.4744027304
memory CD8+ T cells,Effector CD8+ T cells,238560.0,F81P1_238560,30286.3720930233,48571.1727574751
endothelial cells,Endothelial,238623.0,F81P1_238623,31510.0235294118,47697.9058823529
CD4+ T cells,CD4+ T cells,238633.0,F81P1_238633,31359.6464646465,48372.8080808081
endothelial cells,Endothelial,238663.0,F81P1_238663,32985.3539823009,47797.982300885
neutrophils,Neutrophils,238927.0,F81P1_238927,29710.8623188406,48737.3985507246
stromal cells,Stromal,239169.0,F81P1_239169,29302.225,48003.85625
CD4+ T cells,CD4+ T cells,239433.0,F81P1_239433,30263.8014184397,48106.0425531915
stromal cells,Stromal,239872.0,F81P1_239872,32558.0421052632,48184.7263157895
stromal cells,Stromal,239875.0,F81P1_239875,31226.9821428571,47479.494047619
stromal cells,Stromal,240040.0,F81P1_240040,31322.2314814815,48489.3518518519
memory CD4+ T cells,Regulatory T cells,240189.0,F81P1_240189,31325.5244444444,48316.3777777778
effector CD8+ T cells,Effector CD8+ T cells,240445.0,F81P1_240445,33020.8441558442,48727.2727272727
stromal cells,Stromal,240523.0,F81P1_240523,30738.1219512195,48066.0585365854
CD4+ T cells,CD4+ T cells,240647.0,F81P1_240647,32272.5684210526,48249.6052631579
memory CD4+ T cells,Regulatory T cells,240905.0,F81P1_240905,30465.7,48548.4090909091
stromal cells,Stromal,240977.0,F81P1_240977,33083.8372881356,48552.0440677966
stromal cells,Stromal,241160.0,F81P1_241160,33291.6774193548,48066.0921658986
memory CD4+ T cells,Regulatory T cells,241427.0,F81P1_241427,31352.3778501629,48578.1302931596
stromal cells,Stromal,241446.0,F81P1_241446,29979.8529411765,48737.7142857143
endothelial cells,Endothelial,241683.0,F81P1_241683,30049.1923076923,48029.8230769231
endothelial cells,Endothelial,241844.0,F81P1_241844,32377.2230483271,48438.7955390335
endothelial cells,Endothelial,242079.0,F81P1_242079,30448.6896551724,47567.0043103448
stromal cells,Stromal,242264.0,F81P1_242264,29494.2222222222,48637.7111111111
M2 macrophages,M2 macrophages,242412.0,F81P1_242412,30979.7120418848,48180.6858638743
memory CD8+ T cells,Effector CD8+ T cells,242514.0,F81P1_242514,31314.3694267516,48216.3949044586
CD4+ T cells,CD4+ T cells,242951.0,F81P1_242951,29655.4191176471,48515.2279411765
memory CD4+ T cells,Regulatory T cells,243513.0,F81P1_243513,31615.8803088803,48649.3166023166
endothelial cells,Endothelial,243717.0,F81P1_243717,33129.1142857143,47870.6107142857
endothelial cells,Endothelial,243821.0,F81P1_243821,31316.2797202797,48502.965034965
stromal cells,Stromal,243944.0,F81P1_243944,29844.754601227,47890.4110429448
effector CD8+ T cells,Effector CD8+ T cells,244516.0,F81P1_244516,31403.8075221239,48327.6415929204
stromal cells,Stromal,244627.0,F81P1_244627,33062.6433121019,48534.4203821656
stromal cells,Stromal,244739.0,F81P1_244739,28951.5530726257,48495.7094972067
stromal cells,Stromal,245451.0,F81P1_245451,29157.875,48668.0955882353
endothelial cells,Endothelial,245624.0,F81P1_245624,32213.0636363636,47877.2454545455
endothelial cells,Endothelial,246051.0,F81P1_246051,32134.6441176471,48099.2735294118
effector CD8+ T cells,Effector CD8+ T cells,246449.0,F81P1_246449,30443.1241830065,48509.660130719
CD4+ T cells,CD4+ T cells,246815.0,F81P1_246815,30349.4235294118,48244.9823529412
stromal cells,Stromal,247379.0,F81P1_247379,30206.6818181818,47845.898989899
endothelial cells,Endothelial,247759.0,F81P1_247759,30151.7319587629,48502.7164948454
memory CD4+ T cells,Regulatory T cells,247969.0,F81P1_247969,31712.2950819672,48181.9508196721
memory CD8+ T cells,Effector CD8+ T cells,247971.0,F81P1_247971,31141.5204081633,48614.193877551
stromal cells,Stromal,247989.0,F81P1_247989,31273.8853503185,48449.8662420382
memory CD8+ T cells,Effector CD8+ T cells,248169.0,F81P1_248169,30501.5862068966,48534.5977011494
