phenotype,FinalPhenotype,CellID,unique_cellid,X_centroid,Y_centroid
Ki67+ tumor cells,Ki67+ tumor,131621.0,AGSCC_1_131621,13699.7826666667,14541.248
Ki67+ tumor cells,Ki67+ tumor,131641.0,AGSCC_1_131641,13652.7985781991,15170.5876777251
tumor cells,Tumor,131815.0,AGSCC_1_131815,14143.310782241,14559.8837209302
Ki67+ tumor cells,Ki67+ tumor,131900.0,AGSCC_1_131900,14228.5892169448,14217.0564826701
Ki67+ tumor cells,Ki67+ tumor,132739.0,AGSCC_1_132739,13434.9222222222,15061.0296296296
Ki67+ tumor cells,Ki67+ tumor,133276.0,AGSCC_1_133276,13777.9694397284,14174.1850594228
Ki67+ tumor cells,Ki67+ tumor,133384.0,AGSCC_1_133384,14151.9871794872,14424.4564102564
tumor cells,Tumor,133476.0,AGSCC_1_133476,14224.1723076923,14815.8369230769
memory CD8+ T cells,Effector CD8+ T cells,133779.0,AGSCC_1_133779,13740.2072727273,14246.0690909091
regulatory T cells,Regulatory T cells,133976.0,AGSCC_1_133976,13497.773006135,14736.9877300613
Ki67+ tumor cells,Ki67+ tumor,134274.0,AGSCC_1_134274,13127.8611521418,15122.6218611521
Ki67+ tumor cells,Ki67+ tumor,134808.0,AGSCC_1_134808,13329.2273641851,15152.967806841
tumor cells,Tumor,135075.0,AGSCC_1_135075,13790.1166666667,13556.5333333333
Ki67+ tumor cells,Ki67+ tumor,136007.0,AGSCC_1_136007,14239.2054263566,14517.9612403101
Ki67+ tumor cells,Ki67+ tumor,136019.0,AGSCC_1_136019,14288.1115702479,15041.9490358127
Ki67+ tumor cells,Ki67+ tumor,136224.0,AGSCC_1_136224,13723.6016830295,15663.1809256662
tumor cells,Tumor,136706.0,AGSCC_1_136706,14200.5316846986,14579.200927357
Ki67+ tumor cells,Ki67+ tumor,136805.0,AGSCC_1_136805,13191.3614311704,15423.1437234688
tumor cells,Tumor,137194.0,AGSCC_1_137194,13492.5457943925,15752.9271028037
CD4+ T cells,CD4+ T cells,137249.0,AGSCC_1_137249,13792.2751677852,15438.3087248322
Ki67+ tumor cells,Ki67+ tumor,138180.0,AGSCC_1_138180,13914.6187399031,15166.6930533118
memory CD8+ T cells,Effector CD8+ T cells,138411.0,AGSCC_1_138411,13625.3396226415,13792.8867924528
